,Unnamed: 0,Name,Location,Year,Kilometers_Driven,Owner_Type,Mileage,Engine,Power,Seats,Price,Fuel_Type_Electric,Fuel_Type_Petrol,Transmission_Manual,Car_Age
5241,5241,Honda Amaze S i-Dtech,Jaipur,2014,76414,First,25.8,1498,98.6,5.0,4.95,0,0,1,10
5242,5242,Mahindra XUV500 W8 2WD,Kochi,2012,82103,First,15.1,2179,140.0,7.0,6.2,0,0,1,12
5243,5243,BMW X3 xDrive 20d Expedition,Pune,2013,98000,First,18.56,1995,190.0,5.0,17.5,0,0,0,11
5244,5244,Hyundai Grand i10 1.2 Kappa Magna,Pune,2010,45252,First,18.9,1197,81.86,5.0,2.25,0,1,1,14
5245,5245,Maruti Baleno Zeta 1.2,Delhi,2017,10300,First,21.4,1197,83.1,5.0,6.75,0,1,1,7
5246,5246,Hyundai Verna 1.6 CRDi AT SX,Kochi,2016,42024,First,19.08,1582,126.2,5.0,9.73,0,0,0,8
5247,5247,Maruti Ertiga VDI,Kochi,2018,51236,First,25.47,1248,88.5,7.0,8.49,0,0,1,6
5248,5248,Mini Cooper S Carbon Edition,Mumbai,2013,52000,First,13.6,1598,181.0,4.0,25.0,0,1,0,11
5249,5249,Maruti Ritz ZDi,Coimbatore,2015,42894,First,23.2,1248,73.94,5.0,5.59,0,0,1,9
5250,5250,Skoda Laura L n K 1.9 PD AT,Mumbai,2011,68000,First,15.6,1896,106.0,5.0,4.8,0,0,0,13
5251,5251,Ford Ecosport 1.5 DV5 MT Titanium Optional,Delhi,2014,69000,First,22.7,1498,89.84,5.0,5.45,0,0,1,10
5252,5252,Hyundai i20 2015-2017 Sportz 1.2,Pune,2017,10000,First,18.6,1197,81.83,5.0,6.5,0,1,1,7
5253,5253,Honda Brio E MT,Chennai,2015,16000,First,19.4,1198,86.8,5.0,4.35,0,1,1,9
5254,5254,Honda Amaze S i-Dtech,Kolkata,2013,46992,First,25.8,1498,98.6,5.0,3.75,0,0,1,11
5255,5255,BMW 5 Series 2003-2012 520d,Pune,2010,170000,Third,18.48,1995,177.0,5.0,12.0,0,0,0,14
5256,5256,Audi Q7 3.0 TDI Quattro Premium Plus,Delhi,2014,58000,First,12.07,2967,241.4,7.0,32.0,0,0,0,10
5257,5257,Hyundai Grand i10 CRDi Magna,Jaipur,2015,50000,Second,24.0,1120,70.0,5.0,4.0,0,0,1,9
5258,5258,Nissan Micra Diesel XV,Kolkata,2011,39010,First,23.08,1461,63.1,5.0,2.6,0,0,1,13
5259,5259,Hyundai Grand i10 Sportz,Jaipur,2016,26946,First,18.9,1197,82.0,5.0,4.45,0,1,1,8
5260,5260,Hyundai EON Era,Pune,2015,28700,First,21.1,814,55.2,5.0,2.6,0,1,1,9
5261,5261,Mercedes-Benz New C-Class C250 Avantgarde,Chennai,2011,60000,First,11.74,1796,186.0,5.0,16.0,0,1,0,13
5262,5262,Land Rover Range Rover 2.2L Pure,Delhi,2014,38999,First,12.7,2179,187.7,5.0,32.5,0,0,0,10
5263,5263,Mahindra Ssangyong Rexton RX7,Mumbai,2016,39000,First,11.18,2696,184.0,7.0,13.85,0,0,0,8
5264,5264,Maruti Ciaz 1.4 Delta,Coimbatore,2018,7784,First,20.73,1373,91.1,5.0,8.76,0,1,1,6
5265,5265,Mercedes-Benz R-Class R350 4Matic Long,Kochi,2014,45710,First,11.8,3498,272.0,7.0,23.68,0,1,0,10
5266,5266,Maruti Dzire AMT VXI,Chennai,2017,42000,First,22.0,1197,81.8,5.0,5.5,0,1,0,7
5267,5267,Land Rover Range Rover Vogue SE 4.4 SDV8,Coimbatore,2013,75995,Second,11.49,4367,335.3,5.0,65.81,0,0,0,11
5268,5268,Renault Duster 110PS Diesel RxZ,Kolkata,2013,57000,First,19.01,1461,108.45,5.0,4.99,0,0,1,11
5269,5269,Hyundai Verna 1.6 SX,Chennai,2013,85350,Second,22.32,1582,126.32,5.0,5.7,0,0,1,11
5270,5270,Toyota Corolla Altis 1.8 VL CVT,Coimbatore,2016,82725,First,14.28,1798,138.03,5.0,11.99,0,1,0,8
5271,5271,BMW 3 Series Sport,Mumbai,2016,19000,Second,21.76,1995,190.0,5.0,29.99,0,0,0,8
5272,5272,Ford EcoSport 1.5 Ti VCT MT Signature,Chennai,2018,13900,First,18.88,1499,110.4,5.0,9.5,0,1,1,6
5273,5273,Maruti Swift VDI BSIV,Hyderabad,2014,108000,First,25.2,1248,74.0,5.0,5.5,0,0,1,10
5274,5274,Hyundai Santa Fe 4x4 AT,Bangalore,2016,36000,First,11.72,2199,194.3,7.0,23.0,0,0,0,8
5275,5275,Tata Indica V2 DLS,Hyderabad,2013,62188,First,17.2,1396,53.5,5.0,2.95,0,0,1,11
5276,5276,Hyundai Grand i10 CRDi Sportz,Kochi,2015,58397,First,24.0,1120,70.0,5.0,4.9,0,0,1,9
5277,5277,Maruti Wagon R VXI AMT,Delhi,2016,30000,First,22.5,998,67.0,5.0,4.25,0,1,0,8
5278,5278,Mahindra XUV500 W10 2WD,Kochi,2018,29907,First,16.0,2179,140.0,7.0,16.36,0,0,1,6
5279,5279,Audi A4 2.0 TDI,Kolkata,2009,46000,First,16.55,1968,147.51,5.0,9.95,0,0,0,15
5280,5280,Volkswagen Vento Diesel Highline,Bangalore,2012,65000,First,20.54,1598,103.6,5.0,5.5,0,0,1,12
5281,5281,Maruti Vitara Brezza ZDi Plus Dual Tone,Delhi,2016,22000,First,24.3,1248,88.5,5.0,8.25,0,0,1,8
5282,5282,Maruti Zen LX,Chennai,2002,99024,First,17.3,993,60.0,5.0,0.95,0,1,1,22
5283,5283,Hyundai i10 Era,Kochi,2016,34952,First,19.81,1086,68.05,5.0,4.01,0,1,1,8
5284,5284,Honda WR-V Edge Edition i-VTEC S,Kochi,2019,13913,First,17.5,1199,88.7,5.0,8.2,0,1,1,5
5285,5285,Honda City i DTEC VX,Chennai,2014,71000,Second,25.1,1498,98.6,5.0,6.2,0,0,1,10
5286,5286,Toyota Fortuner 4x2 4 Speed AT,Chennai,2012,97000,First,11.5,2982,169.0,7.0,16.75,0,0,0,12
5287,5287,Mahindra XUV500 AT W10 FWD,Delhi,2017,21000,First,16.0,2179,140.0,7.0,16.5,0,0,0,7
5288,5288,Ford Figo Diesel ZXI,Kolkata,2012,110438,First,20.0,1399,68.05,5.0,3.5,0,0,1,12
5289,5289,Honda Jazz 1.2 V CVT i VTEC,Coimbatore,2017,66507,Second,19.0,1199,88.7,5.0,5.43,0,1,0,7
5290,5290,Ford Endeavour 3.2 Titanium AT 4X4,Coimbatore,2017,54650,First,10.91,3198,197.0,7.0,30.35,0,0,0,7
5291,5291,Nissan Sunny XL CVT,Hyderabad,2014,32000,First,17.97,1498,99.6,5.0,7.99,0,1,0,10
5292,5292,Skoda Octavia Ambiente 1.9 TDI MT,Coimbatore,2011,75378,First,18.7,1896,66.0,5.0,3.59,0,0,1,13
5293,5293,Chevrolet Beat Diesel LT,Chennai,2012,82697,First,25.44,936,57.6,5.0,1.9,0,0,1,12
5294,5294,Toyota Camry W2 (AT),Chennai,2009,135000,First,12.1,2362,164.7,5.0,4.7,0,1,0,15
5295,5295,Renault Duster 110PS Diesel RxZ,Chennai,2012,149000,First,19.01,1461,108.45,5.0,7.25,0,0,1,12
5296,5296,Mercedes-Benz GLA Class 200 d Style,Kochi,2016,26212,First,17.9,2143,136.0,5.0,24.46,0,0,0,8
5297,5297,Tata Zest Revotron 1.2T XMS,Pune,2014,23500,Second,17.57,1193,88.7,5.0,3.9,0,1,1,10
5298,5298,Hyundai i20 1.2 Magna,Coimbatore,2013,56127,First,18.5,1197,80.0,5.0,5.15,0,1,1,11
5299,5299,Maruti Wagon R VXI AMT1.2,Mumbai,2015,26000,First,21.5,1197,81.8,5.0,3.65,0,1,0,9
5300,5300,Hyundai Xcent 1.2 CRDi S,Kolkata,2016,26000,First,25.4,1186,73.97,5.0,5.0,0,0,1,8
5301,5301,Honda City 1.5 S MT,Kolkata,2009,42000,First,17.0,1497,118.0,5.0,2.3,0,1,1,15
5302,5302,Hyundai Accent GLE,Pune,2001,130000,Second,13.2,1495,94.0,5.0,0.75,0,1,1,23
5303,5303,Hyundai Verna Xi (Petrol),Kochi,2009,137148,Second,13.9,1599,103.2,5.0,1.85,0,1,1,15
5304,5304,Ford Figo Petrol ZXI,Kolkata,2010,114703,First,15.6,1196,70.0,5.0,1.8,0,1,1,14
5305,5305,Honda Amaze S i-Dtech,Kochi,2014,97439,First,25.8,1498,98.6,5.0,4.41,0,0,1,10
5306,5306,Maruti Wagon R LX BSII,Chennai,2006,40000,First,18.9,998,67.1,5.0,2.0,0,1,1,18
5307,5307,Mercedes-Benz E-Class Facelift,Bangalore,2014,28000,First,13.0,2987,258.0,5.0,31.75,0,0,0,10
5308,5308,Audi A6 2011-2015 35 TDI Technology,Bangalore,2015,37500,First,17.68,1968,174.33,5.0,32.0,0,0,0,9
5309,5309,Mercedes-Benz S Class 2005 2013 S 350 CDI,Hyderabad,2010,37000,First,13.5,2987,282.0,5.0,21.0,0,0,0,14
5310,5310,Maruti Swift Dzire LDi,Ahmedabad,2010,83000,First,19.3,1248,73.9,5.0,2.75,0,0,1,14
5311,5311,Toyota Corolla H2,Coimbatore,2005,79012,First,13.4,1794,125.0,5.0,2.64,0,1,1,19
5312,5312,Mahindra Scorpio S10 7 Seater,Kochi,2018,27395,First,15.4,2179,120.0,7.0,14.19,0,0,1,6
5313,5313,Maruti Wagon R VXI,Jaipur,2017,35362,First,22.5,998,67.04,5.0,3.85,0,1,1,7
5314,5314,Toyota Fortuner 4x2 Manual,Delhi,2014,117000,First,13.0,2982,168.5,7.0,15.5,0,0,1,10
5315,5315,Maruti Zen Estilo 1.1 LX BSIII,Mumbai,2010,23000,First,18.2,1061,64.0,5.0,1.9,0,1,1,14
5316,5316,Tata Nano CX,Kochi,2014,59508,First,25.4,624,37.48,4.0,1.26,0,1,1,10
5317,5317,Hyundai i20 Magna,Chennai,2009,69000,Second,18.5,1197,80.0,5.0,2.4,0,1,1,15
5318,5318,BMW 3 Series 320d,Bangalore,2010,58000,First,22.69,1995,190.0,5.0,11.5,0,0,0,14
5319,5319,Mahindra XUV500 W6 2WD,Jaipur,2014,88511,First,16.0,2179,140.0,7.0,8.25,0,0,1,10
5320,5320,Volkswagen Vento IPL II Petrol Trendline,Pune,2011,66000,First,15.8,1598,105.0,5.0,2.75,0,1,1,13
5321,5321,Skoda Fabia 1.2 MPI Classic,Delhi,2009,65000,Second,17.5,1198,70.0,5.0,1.4,0,1,1,15
5322,5322,Tata Nano Twist XT,Coimbatore,2015,30676,First,25.4,624,37.5,4.0,2.9,0,1,1,9
5323,5323,Ford Figo Diesel EXI,Chennai,2011,76000,First,20.0,1399,68.0,5.0,2.4,0,0,1,13
5324,5324,Volkswagen Vento IPL II Petrol Highline AT,Pune,2013,23627,First,14.8,1598,105.0,5.0,4.75,0,1,0,11
5325,5325,Land Rover Range Rover HSE Dynamic,Kochi,2018,52827,First,12.7,2179,187.7,5.0,44.76,0,0,0,6
5326,5326,Honda City i DTEC SV,Kochi,2015,64465,First,26.0,1498,98.6,5.0,6.22,0,0,1,9
5327,5327,Renault KWID Climber 1.0 AMT,Chennai,2018,14000,First,22.5,999,67.0,5.0,4.5,0,1,0,6
5328,5328,Hyundai Grand i10 Asta Option,Mumbai,2015,26000,First,18.9,1197,82.0,5.0,4.25,0,1,1,9
5329,5329,Chevrolet Cruze LTZ AT,Hyderabad,2011,78203,First,18.1,1991,147.9,4.0,5.5,0,0,0,13
5330,5330,Hyundai i20 1.4 Asta,Mumbai,2017,27000,First,22.54,1396,88.73,5.0,6.95,0,0,1,7
5331,5331,Maruti Alto K10 VXI AGS,Coimbatore,2018,31919,First,24.07,998,67.1,5.0,4.56,0,1,0,6
5332,5332,Hyundai Creta 1.6 SX Option Diesel,Coimbatore,2016,47392,First,20.5,1582,126.2,5.0,13.82,0,0,1,8
5333,5333,Honda Amaze VX i-Vtech,Mumbai,2016,17362,First,18.0,1198,86.7,5.0,5.65,0,1,1,8
5334,5334,Hyundai i20 Active 1.4 SX Dual Tone,Kochi,2016,49716,First,21.19,1396,88.73,5.0,6.2,0,0,1,8
5335,5335,Maruti Celerio VXI,Delhi,2014,48000,First,23.1,998,67.04,5.0,3.25,0,1,1,10
5336,5336,Audi A4 2.0 TDI,Kolkata,2009,46000,First,16.55,1968,147.51,5.0,8.5,0,0,0,15
5337,5337,Hyundai Verna 1.4 CRDi,Bangalore,2016,79000,First,24.8,1396,88.7,5.0,7.25,0,0,1,8
5338,5338,Renault Fluence Diesel E4,Pune,2013,57000,First,21.8,1461,78.0,5.0,4.61,0,0,1,11
5339,5339,Volkswagen Polo 1.2 MPI Highline,Delhi,2016,29754,First,16.2,1199,74.0,5.0,5.3,0,1,1,8
5340,5340,Tata Indigo LX,Ahmedabad,2012,50123,First,17.0,1405,70.0,5.0,1.9,0,0,1,12
5341,5341,Hyundai i10 Sportz,Kochi,2012,57184,First,20.36,1197,78.9,5.0,3.09,0,1,1,12
5342,5342,BMW 7 Series 730Ld Sedan,Mumbai,2007,75000,Second,16.46,2993,258.0,5.0,9.5,0,0,0,17
5343,5343,Hyundai Creta 1.6 CRDi AT SX Plus,Mumbai,2015,26000,First,17.01,1582,126.2,5.0,12.65,0,0,0,9
5344,5344,Hyundai Grand i10 Magna,Delhi,2016,22129,First,18.9,1197,82.0,5.0,4.25,0,1,1,8
5345,5345,Maruti Ritz VDi,Hyderabad,2011,127887,First,21.1,1248,73.9,5.0,2.95,0,0,1,13
5346,5346,Mahindra Scorpio 2.6 SLX CRDe,Hyderabad,2006,92000,First,10.5,2179,120.0,8.0,3.45,0,0,1,18
5347,5347,Hyundai i10 Era,Hyderabad,2011,60634,First,19.81,1086,68.05,5.0,3.3,0,1,1,13
5348,5348,Tata Safari Storme 2012-2015 VX,Hyderabad,2014,90000,First,14.0,2179,138.1,7.0,8.0,0,0,1,10
5349,5349,Honda Civic 2006-2010 1.8 V MT,Kolkata,2009,59000,First,13.5,1799,130.0,5.0,2.71,0,1,1,15
5350,5350,Maruti Zen Estilo LXI BSIII,Hyderabad,2012,59293,First,18.2,998,67.1,5.0,2.7,0,1,1,12
5351,5351,Maruti Swift Dzire VDI,Mumbai,2012,80753,Second,23.4,1248,74.0,5.0,4.5,0,0,1,12
5352,5352,Toyota Fortuner 4x2 Manual,Delhi,2015,40000,Second,13.0,2982,168.5,7.0,18.75,0,0,1,9
5353,5353,Maruti Swift VDI,Pune,2014,103000,Second,28.4,1248,74.0,5.0,5.25,0,0,1,10
5354,5354,Maruti Dzire LDI,Pune,2017,48000,First,28.4,1248,73.75,5.0,6.0,0,0,1,7
5355,5355,Hyundai Grand i10 Asta,Kolkata,2014,41000,First,18.9,1197,82.0,5.0,3.14,0,1,1,10
5356,5356,Renault KWID RXL,Jaipur,2016,26000,First,25.17,799,53.3,5.0,2.55,0,1,1,8
5357,5357,Tata Indigo CS eGLX BS IV,Jaipur,2012,30000,Second,15.64,1193,64.08,5.0,2.3,0,1,1,12
5358,5358,Ford Figo Diesel Titanium,Hyderabad,2014,74624,First,20.0,1399,68.05,5.0,5.65,0,0,1,10
5359,5359,Porsche Cayenne 2009-2014 Diesel,Kochi,2015,47877,First,15.15,2967,240.0,5.0,48.22,0,0,0,9
5360,5360,Maruti Alto K10 VXI,Jaipur,2016,35000,First,24.07,998,67.1,5.0,3.0,0,1,1,8
5361,5361,Volkswagen Vento 1.5 TDI Highline,Ahmedabad,2015,52123,First,20.34,1498,103.2,5.0,7.5,0,0,1,9
5362,5362,Mahindra Scorpio 2.6 SLX CRDe,Bangalore,2005,90000,First,10.5,2179,120.0,8.0,2.6,0,0,1,19
5363,5363,BMW X3 xDrive 20d Luxury Line,Mumbai,2018,1400,First,18.56,1995,190.0,5.0,61.25,0,0,0,6
5364,5364,Honda City 1.5 V MT,Chennai,2009,122000,Second,17.0,1497,118.0,5.0,3.5,0,1,1,15
5365,5365,Mini Cooper 3 DOOR S,Kochi,2016,21110,First,17.44,1998,189.08,4.0,28.95,0,1,0,8
5366,5366,Mitsubishi Pajero Sport 4X4 AT,Pune,2015,78000,First,13.5,2477,175.56,6.0,15.0,0,0,0,9
5367,5367,Maruti Swift Dzire VDi,Jaipur,2012,72000,First,19.3,1248,73.9,5.0,4.25,0,0,1,12
5368,5368,Bentley Continental Flying Spur,Hyderabad,2006,48000,First,8.6,5998,552.0,4.0,59.0,0,1,0,18
5369,5369,Maruti Ertiga VDI,Pune,2013,43486,First,20.77,1248,88.76,7.0,6.6,0,0,1,11
5370,5370,Toyota Innova 2.5 G4 Diesel 7-seater,Hyderabad,2007,199000,Second,12.8,2494,102.0,7.0,5.2,0,0,1,17
5371,5371,Mercedes-Benz New C-Class C 200 Kompressor Elegance MT,Chennai,2010,34000,First,11.7,1796,178.0,5.0,10.0,0,1,1,14
5372,5372,Mercedes-Benz New C-Class C 220 CDI BE Avantgare,Bangalore,2016,37944,First,14.84,2143,167.62,5.0,35.0,0,0,0,8
5373,5373,Ford Ecosport 1.5 DV5 MT Titanium Optional,Mumbai,2017,30000,First,22.7,1498,89.84,5.0,8.75,0,0,1,7
5374,5374,Toyota Etios Liva 1.2 G,Coimbatore,2015,64005,First,17.71,1197,78.9,5.0,4.57,0,1,1,9
5375,5375,Hyundai i10 Magna 1.2,Delhi,2012,62000,First,20.36,1197,78.9,5.0,2.5,0,1,1,12
5376,5376,Land Rover Freelander 2 SE,Kochi,2014,59885,First,12.39,2179,147.51,5.0,20.11,0,0,0,10
5377,5377,Toyota Innova 2.5 V Diesel 8-seater,Hyderabad,2011,144471,First,12.8,2494,102.0,8.0,7.8,0,0,1,13
5378,5378,Hyundai i20 1.2 Magna,Coimbatore,2011,63991,First,18.5,1197,80.0,5.0,3.61,0,1,1,13
5379,5379,Nissan Micra XV CVT,Mumbai,2015,34895,First,19.15,1198,75.94,5.0,4.6,0,1,0,9
5380,5380,BMW X6 xDrive 40d M Sport,Ahmedabad,2015,97003,First,15.87,2993,308.43,5.0,85.0,0,0,0,9
5381,5381,Honda City 1.5 V AT,Kolkata,2015,45000,First,16.8,1497,118.0,5.0,5.25,0,1,0,9
5382,5382,Honda Amaze E i-Dtech,Delhi,2013,45000,Second,25.8,1498,98.6,5.0,3.3,0,0,1,11
5383,5383,Toyota Fortuner 3.0 Diesel,Bangalore,2013,100000,Second,11.5,2982,171.0,7.0,17.75,0,0,1,11
5384,5384,Land Rover Discovery Sport SD4 HSE Luxury,Delhi,2016,70000,First,12.97,2179,187.7,5.0,35.0,0,0,0,8
5385,5385,Hyundai Creta 1.6 CRDi SX,Coimbatore,2016,37023,First,19.67,1582,126.2,5.0,13.39,0,0,1,8
5386,5386,Chevrolet Beat Diesel LT,Chennai,2012,81000,First,25.44,936,56.3,5.0,2.5,0,0,1,12
5387,5387,Toyota Innova Crysta 2.8 GX AT,Kochi,2017,20789,First,11.36,2755,171.5,7.0,18.36,0,0,0,7
5388,5388,Maruti Swift Dzire VDI,Jaipur,2015,68310,First,23.4,1248,74.0,5.0,5.95,0,0,1,9
5389,5389,Hyundai Creta 1.6 CRDi SX Option,Mumbai,2015,47250,Second,19.67,1582,126.2,5.0,11.0,0,0,1,9
5390,5390,Land Rover Range Rover Sport SE,Delhi,2014,47000,Second,12.65,2993,255.0,5.0,64.75,0,0,0,10
5391,5391,Honda Amaze VX i-DTEC,Hyderabad,2017,128000,First,25.8,1498,98.6,5.0,6.3,0,0,1,7
5392,5392,Hyundai Creta 1.6 SX Plus Dual Tone Petrol,Kochi,2017,17702,First,15.29,1591,121.3,5.0,11.94,0,1,1,7
5393,5393,Volkswagen Vento Sport 1.2 TSI AT,Mumbai,2014,34987,First,18.19,1197,103.5,5.0,5.95,0,1,0,10
5394,5394,Honda City i DTec VX,Ahmedabad,2017,37000,First,26.0,1498,98.6,5.0,11.0,0,0,1,7
5395,5395,Hyundai Creta 1.6 SX Plus Dual Tone Petrol,Coimbatore,2017,38271,First,15.29,1591,121.3,5.0,12.53,0,1,1,7
5396,5396,Ford Figo Diesel Titanium,Bangalore,2012,32510,Second,20.0,1399,68.0,5.0,3.75,0,0,1,12
5397,5397,BMW 5 Series 2013-2017 530d M Sport,Pune,2014,88000,First,14.69,2993,258.0,5.0,27.0,0,0,0,10
5398,5398,Mitsubishi Pajero 2.8 SFX 7Str,Pune,2012,116000,First,10.5,2835,107.2,6.0,9.95,0,0,1,12
5399,5399,Renault Duster 85PS Diesel RxL Option,Jaipur,2013,156000,First,19.87,1461,83.8,5.0,4.2,0,0,1,11
5400,5400,Maruti Ritz VXI,Delhi,2010,75319,Second,21.1,1197,85.8,5.0,2.0,0,1,1,14
5401,5401,Hyundai Grand i10 Sportz,Kolkata,2013,28000,First,18.9,1197,82.0,5.0,3.25,0,1,1,11
5402,5402,Mercedes-Benz GLA Class 200 CDI SPORT,Bangalore,2017,16500,First,17.9,2143,136.0,5.0,34.0,0,0,0,7
5403,5403,BMW 5 Series 520d Luxury Line,Coimbatore,2016,75637,First,22.48,1995,190.0,5.0,30.37,0,0,0,8
5404,5404,Hyundai Creta 1.6 SX Plus Petrol Automatic,Kochi,2018,32854,First,13.0,1591,121.3,5.0,12.6,0,1,0,6
5405,5405,Renault KWID RXT Optional,Kochi,2019,6568,First,25.17,799,53.3,5.0,5.09,0,1,1,5
5406,5406,Audi A4 3.0 TDI Quattro,Bangalore,2014,30000,First,14.94,2967,241.4,5.0,24.5,0,0,0,10
5407,5407,Maruti Ciaz VDI SHVS,Kochi,2018,17804,Second,28.09,1248,88.5,5.0,7.97,0,0,1,6
5408,5408,Honda Jazz S,Delhi,2011,69768,First,16.0,1198,90.0,5.0,2.9,0,1,1,13
5409,5409,BMW 3 Series 320d Luxury Line,Kochi,2016,62404,First,22.69,1995,190.0,5.0,21.33,0,0,0,8
5410,5410,Hyundai Verna SX CRDi AT,Bangalore,2012,97000,Second,19.08,1582,126.32,5.0,6.5,0,0,0,12
5411,5411,Hyundai Creta 1.4 CRDi S Plus,Coimbatore,2016,55687,First,21.38,1396,88.7,5.0,12.15,0,0,1,8
5412,5412,Volkswagen Vento 2013-2015 1.6 Comfortline,Kolkata,2014,17000,First,15.04,1598,103.2,5.0,4.25,0,1,1,10
5413,5413,BMW 3 Series Luxury Line,Coimbatore,2017,34232,First,21.76,1995,190.0,5.0,35.84,0,0,0,7
5414,5414,Honda CR-V Petrol 2WD,Chennai,2004,135000,Third,14.4,1997,152.0,5.0,3.0,0,1,0,20
5415,5415,Renault Duster 110PS Diesel RxZ AWD,Chennai,2012,80000,First,19.72,1461,108.45,5.0,6.75,0,0,1,12
5416,5416,Hyundai i20 Asta 1.2,Bangalore,2014,31045,Second,18.6,1197,81.83,5.0,5.65,0,1,1,10
5417,5417,Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,Pune,2013,58000,Second,16.96,1968,138.03,5.0,7.5,0,0,0,11
5418,5418,Hyundai Creta 1.6 SX Plus Diesel,Kochi,2018,35480,First,19.67,1582,126.2,5.0,13.34,0,0,1,6
5419,5419,Maruti Ciaz VDI SHVS,Hyderabad,2016,62287,First,28.09,1248,88.5,5.0,7.9,0,0,1,8
5420,5420,Hyundai i20 Asta 1.4 CRDi,Coimbatore,2015,46162,First,22.54,1396,88.73,5.0,6.98,0,0,1,9
5421,5421,Hyundai Verna 1.6 SX VTVT,Mumbai,2014,9200,First,17.01,1591,121.3,5.0,5.75,0,1,1,10
5422,5422,Volkswagen Polo Diesel Trendline 1.2L,Kolkata,2012,55339,First,22.07,1199,73.9,5.0,2.65,0,0,1,12
5423,5423,Volkswagen Polo Diesel Trendline 1.2L,Kolkata,2011,55476,First,22.07,1199,73.9,5.0,2.49,0,0,1,13
5424,5424,Maruti SX4 Vxi BSIII,Pune,2007,68553,Second,15.0,1586,104.68,5.0,1.5,0,1,1,17
5425,5425,Honda Mobilio RS Option i DTEC,Kochi,2016,67376,First,24.5,1498,98.6,7.0,6.5,0,0,1,8
5426,5426,Renault Duster 110PS Diesel RxZ Plus,Hyderabad,2013,42000,First,19.64,1461,108.45,5.0,8.0,0,0,1,11
5427,5427,Toyota Fortuner 2.8 2WD AT,Coimbatore,2019,28069,First,12.9,2755,174.5,7.0,30.85,0,0,0,5
5428,5428,Volvo XC60 D4 SUMMUM,Kochi,2014,93144,First,14.7,1984,181.0,5.0,17.15,0,0,0,10
5429,5429,Maruti Celerio VXI AT,Hyderabad,2014,24300,First,23.1,998,67.04,5.0,4.55,0,1,0,10
5430,5430,Maruti Ciaz ZDi Plus,Hyderabad,2015,47883,Second,26.21,1248,88.5,5.0,7.4,0,0,1,9
5431,5431,Audi Q5 2008-2012 2.0 TDI,Kochi,2013,12467,First,12.8,1968,167.6,5.0,25.64,0,0,0,11
5432,5432,BMW X1 sDrive 20d Sportline,Kolkata,2013,56683,Second,17.05,1995,184.0,5.0,13.5,0,0,0,11
5433,5433,Ford Figo Petrol ZXI,Bangalore,2013,38000,First,15.6,1196,70.0,5.0,3.55,0,1,1,11
5434,5434,Hyundai Elantra CRDi SX,Ahmedabad,2018,35000,First,22.7,1582,126.2,5.0,15.0,0,0,1,6
5435,5435,Hyundai Verna 1.6 i ABS,Pune,2007,80000,Second,13.9,1599,103.2,5.0,1.95,0,1,1,17
5436,5436,Honda Civic 2006-2010 1.8 S MT,Pune,2006,125000,Second,13.5,1799,130.0,5.0,2.3,0,1,1,18
5437,5437,Toyota Fortuner 4x4 MT,Chennai,2013,123000,Second,12.55,2982,168.5,7.0,15.0,0,0,1,11
5438,5438,Hyundai i10 Sportz,Chennai,2012,70000,First,20.36,1197,78.9,5.0,3.15,0,1,1,12
5439,5439,Nissan Sunny 2011-2014 Diesel XL,Hyderabad,2012,87982,First,21.64,1461,84.8,5.0,5.0,0,0,1,12
5440,5440,BMW 5 Series 2013-2017 520d Luxury Line,Jaipur,2013,40714,Second,18.12,1995,190.0,5.0,24.75,0,0,0,11
5441,5441,Chevrolet Optra Magnum 2.0 LT,Pune,2008,83000,Second,16.52,1991,123.7,5.0,2.6,0,0,1,16
5442,5442,Hyundai i10 Asta,Ahmedabad,2011,86000,First,20.36,1197,78.9,5.0,3.75,0,1,1,13
5443,5443,Skoda Laura Ambiente,Ahmedabad,2009,60002,Second,17.5,1896,106.0,5.0,4.85,0,0,1,15
5444,5444,Mercedes-Benz E-Class 2009-2013 E 220 CDI Avantgarde,Jaipur,2013,60000,First,10.0,2148,170.0,5.0,27.0,0,0,0,11
5445,5445,Honda Amaze SX i-DTEC,Kolkata,2014,84677,First,25.8,1498,98.6,5.0,3.0,0,0,1,10
5446,5446,BMW X1 xDrive 20d xLine,Delhi,2017,23000,First,20.68,1995,190.0,5.0,28.75,0,0,0,7
5447,5447,Toyota Innova 2.5 G (Diesel) 8 Seater,Hyderabad,2016,81424,First,12.99,2494,100.6,8.0,14.49,0,0,1,8
5448,5448,Porsche Panamera 2010 2013 Diesel,Delhi,2013,36400,First,7.5,4806,394.3,4.0,72.0,0,0,0,11
5449,5449,Nissan Sunny XV D,Chennai,2012,70000,Second,22.71,1461,84.8,5.0,4.0,0,0,1,12
5450,5450,Maruti Swift Dzire LDI,Delhi,2015,40000,Second,26.59,1248,74.0,5.0,4.5,0,0,1,9
5451,5451,Maruti Wagon R ZXI AMT 1.2,Mumbai,2019,600,First,21.5,1197,81.8,5.0,6.25,0,1,0,5
5452,5452,Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,Pune,2015,65320,Second,16.96,1968,138.03,5.0,11.5,0,0,0,9
5453,5453,Honda Accord 2.4 Inspire M/T,Pune,2009,79000,Third,9.8,2354,180.0,5.0,3.1,0,1,1,15
5454,5454,Honda City i VTEC V,Mumbai,2018,5000,First,17.8,1497,117.3,5.0,10.11,0,1,1,6
